CPF,Nome,Idade,UF,Regiao,Setor,Renda_Declarada,Renda_Presumida,Patrimonio,Alteracoes_Declaracao,Media_Depositos,Transacoes_Especie,Gastos_Cartao,Investimentos_Nao_Declarados,Pagamentos_PIX_TED,Media_Renda_Setor,Alerta_Gastos,Alerta_Patrimonio,Autuacoes_Anteriores,Proporcao_Renda_Patrimonio,Nivel_Complexidade,renda_nao_declarada,sonegador,Score_Risco,Relacoes_Suspeitas
30885956625,Andrew Naylor,37,RJ,Sudeste,Comércio,191079.87,267511.82,680244.34,0,23313.82,455.67,4162.7,14391.62,300845.06,149730.06027473844,FALSE,FALSE,1,0.2809,1,-0,não,0.29,0
45181000540,Danielle Price,62,SP,Sudeste,Comércio,190052.5,201455.65,836231,3,17731.85,2662.71,4953.23,7679.51,186805.57,149730.06027473844,FALSE,FALSE,0,0.2273,1,-0,não,0.15,0
52740246727,Brittanie Ganbaatar,48,SP,Sudeste,Serviços,81947.22,102434.02,398263.49,0,9301.48,615.73,4416.35,957.61,82370.11,120094.74922628618,TRUE,FALSE,0,0.2058,2,-0,não,0.17,0
42855686733,Destiny Nosker,30,MG,Sudeste,Serviços,85061.28,114832.73,231366.68,0,9140.98,284.46,4578.85,8916.02,77050.42,120094.74922628618,TRUE,FALSE,0,0.3676,1,-0,não,0.19,1
52174817397,Mayra Valdez,42,RJ,Sudeste,Serviços,123502.3,132147.46,797824.86,0,10503.76,4764.53,3190.24,7391.03,100249.49,120094.74922628618,FALSE,FALSE,0,0.1548,1,-0,não,0.17,0
21009255845,Rinesty Hastings,61,PR,Sul,Construção Civil,70919.01,73046.58,353885.86,1,5791.92,317.32,1183.86,12799.23,58452.38,99772.2331975,FALSE,FALSE,0,0.2004,1,-0,não,0.12,0
30963970092,Faraj el-Zafar,32,RJ,Sudeste,Agropecuária,85873.14,124516.05,350362.41,2,10721.79,394.18,3335.51,15357.75,126239.03,100261.125625,FALSE,FALSE,0,0.2451,1,-0,não,0.22,0
63909957599,Arely Holguin,39,PR,Sul,Indústria,226662.95,283328.69,618789.85,1,21513.64,1670.51,10913.59,4342.4,209529.44,199329.2776114992,TRUE,FALSE,0,0.3663,2,-0,não,0.18,1
30285576732,Nahla el-Hassen,43,MG,Sudeste,Transporte,90799.92,125303.89,305995.73,1,10556.79,147.38,3057.58,10951.44,102391.7,100658.27340820312,FALSE,FALSE,0,0.2967,2,-0,não,0.2,1
50187101994,Mahamud Holmes,46,SP,Sudeste,Comércio,181254.62,217505.54,1192655.4,3,19337.95,2975.13,6907.44,952.57,183921.34,149730.06027473844,FALSE,FALSE,0,0.152,2,-0,não,0.19,0
31120699349,Victoria Villa,55,MG,Sudeste,Comércio,94609.12,111638.76,527918.89,2,9479.12,357.37,3067.6,9933.16,79772.38,149730.06027473844,FALSE,FALSE,1,0.1792,2,-0,não,0.23,2
18002343125,Tristan Quijano,22,SP,Sudeste,Comércio,233542.71,259232.41,999562.8,0,22815.65,121.98,4529.66,1225.85,263199.92,149730.06027473844,FALSE,FALSE,0,0.2336,1,-0,não,0.14,0
67613577407,Jennifer Lara-Bowen,34,SP,Sudeste,Financeiro,195664.73,283713.86,1330520.16,1,25962.48,150.55,8348.36,13195.66,211622.58,295744.6433800561,TRUE,FALSE,0,0.1471,3,-0,não,0.21,0
49917660511,Hannah Valadez,41,BA,Nordeste,Serviços,110229.24,119047.58,684523.58,0,9841.67,532.38,3659.21,10624.95,72993.18,120094.74922628618,FALSE,FALSE,0,0.161,1,-0,não,0.13,2
45966707947,Nicholaus Thompson,50,GO,Centro-Oeste,Financeiro,268458.54,314096.49,2609417.01,0,20746.41,2908.08,4245.25,12428.67,135116.11,295744.6433800561,FALSE,FALSE,1,0.1029,2,-0,não,0.26,0
60112045770,Michael Alferez,66,BA,Nordeste,Agropecuária,49984.67,67479.3,306905.87,1,6378.78,1185.11,1779.95,11667.88,44928.06,100261.125625,FALSE,FALSE,0,0.1629,1,-0,não,0.2,0
21008768119,Matthew Johnson,45,DF,Centro-Oeste,Comércio,208298.41,204132.44,456173.52,3,15965.24,3414.55,3672.7,15090.32,202041.21,149730.06027473844,FALSE,FALSE,0,0.4566,2,-0,não,0.14,1
30434664992,Nashelle Miller,39,RJ,Sudeste,Agropecuária,20679.03,25228.42,20679.03,1,1793.86,657.38,659.24,7030.27,18086.13,100261.125625,FALSE,FALSE,0,1,1,-0,não,0.17,1
34629187286,Hujja el-Nasir,48,DF,Centro-Oeste,Comércio,213849.84,286558.79,1556826.84,1,19318.74,1060.98,3705.67,3919.9,332192.4,149730.06027473844,FALSE,FALSE,0,0.1374,3,-0,não,0.2,0
45916821448,Najeeb el-Madani,42,PR,Sul,Indústria,247117.25,321252.42,897035.62,3,28455.39,193.48,3860.28,13356.94,169051.09,199329.2776114992,FALSE,FALSE,0,0.2755,1,-0,não,0.18,0
67623884924,Jordan Spencer,19,MG,Sudeste,Serviços,46564.01,74036.78,151333.03,1,6143.33,11759.32,2693.59,50070.44,79622.59,120094.74922628618,TRUE,FALSE,1,0.3077,3,4190.764999999999,sim,0.45,0
21002423521,Jazmin Nevares Lopez,42,RJ,Sudeste,Serviços,97336.15,148924.31,744621.55,0,13622.83,12329.98,4310.99,57829.53,131379.91,120094.74922628618,TRUE,FALSE,0,0.1307,3,2920.085000000021,sim,0.36,0
55926345346,Jordan Fairbanks,48,SP,Sudeste,Agropecuária,91553.24,137329.86,677493.98,2,11110.91,1809.52,3060.6,6621.54,53786.67,100261.125625,FALSE,FALSE,0,0.1351,1,-0,não,0.24,1
49331833680,Deshawna Smith,57,SP,Sudeste,Comércio,102376.82,156636.53,581500.34,1,13261.13,11011.21,5714.99,38637.83,137670.46,149730.06027473844,TRUE,FALSE,0,0.1761,1,3071.2999999999884,sim,0.34,0
44401623820,Raabiya el-Hatem,42,SP,Sudeste,Serviços,64825.53,91404,387656.67,1,7477.35,26.35,3107.07,10982.2,82616.99,120094.74922628618,TRUE,FALSE,0,0.1672,1,-0,não,0.2,1
30882684196,Alex Williams,42,SP,Sudeste,Indústria,202318.17,250874.53,1315068.1,0,19435.31,363.06,5647.91,8460.1,175306.1,199329.2776114992,FALSE,FALSE,0,0.1538,3,-0,não,0.17,0
44123362261,Cassmir Endreson,49,RS,Sul,Financeiro,431011.37,530143.99,2232638.9,0,44959.15,495.22,16785.49,6732.75,324067.67,295744.6433800561,FALSE,FALSE,0,0.1931,3,-0,não,0.17,1
34091576602,Crue Robinson,37,RJ,Sudeste,Comércio,172600.77,264079.18,788785.52,1,23212.01,16015.77,10335.88,56597.5,313051.43,149730.06027473844,TRUE,FALSE,0,0.2188,3,5178.025000000023,sim,0.4,0
86996267507,Mas'ooda al-Naqvi,53,BA,Nordeste,Indústria,250221.37,315278.93,1276128.99,1,23289.64,152.86,10215.08,2747.45,183538.49,199329.2776114992,TRUE,FALSE,1,0.1961,3,-0,não,0.25,0
21008333912,Colleen Williams,39,RS,Sul,Comércio,207130.62,256841.97,1522410.06,2,19011.34,19.7,6958.32,13079.71,179836.48,149730.06027473844,FALSE,FALSE,0,0.1361,3,-0,não,0.16,1
50187438533,Denise Wilson,48,RS,Sul,Comércio,183837.8,251857.79,786825.78,0,19661.52,526.04,7099.07,10598.23,261502.41,149730.06027473844,FALSE,FALSE,0,0.2336,1,-0,não,0.2,1
86999069130,Richard Castaneda,48,SP,Sudeste,Comércio,131064.03,183489.64,794248.02,3,15972.52,1294.66,3266.4,7283.96,135796.18,149730.06027473844,FALSE,FALSE,0,0.165,1,-0,não,0.21,0
30316849604,Tina Tran,47,MG,Sudeste,Comércio,169598.49,222174.02,827640.63,0,21074.52,1388.25,7804.5,15489.38,161804.38,149730.06027473844,TRUE,FALSE,0,0.2049,1,-0,não,0.19,0
34447326313,Emerald Goodwin,62,DF,Centro-Oeste,Indústria,210108.61,373993.33,945488.74,1,29220.93,10798.17,7201.32,72421.32,316960.85,199329.2776114992,FALSE,FALSE,0,0.2222,2,58830.41500000004,sim,0.4,1
30395422731,Venise Mccullough,35,MG,Sudeste,Serviços,183679.27,310417.97,1046971.84,8,27210.11,3890.61,5536.17,32466.97,133723.12,120094.74922628618,FALSE,FALSE,0,0.1754,3,34899.065,sim,0.31,1
60111966356,Thomas Gaitonde,34,PE,Nordeste,Construção Civil,130733.87,203944.84,420963.06,3,19074.13,15172.72,4789.03,79760.27,190322.59,99772.2331975,FALSE,FALSE,0,0.3106,3,7844.0350000000035,sim,0.39,3
54402579841,Christian Gonzales,49,RJ,Sudeste,Saúde,103761.61,144228.64,431648.3,1,12447.46,2330.75,4053.76,12517.67,56019.3,98524.38325734549,FALSE,FALSE,0,0.2404,1,-0,não,0.22,0
52903668795,Shandean Elizab Gonzales,50,GO,Centro-Oeste,Serviços,54202.65,66127.23,375082.34,0,5287.81,288.02,1015.34,12077.92,64597.1,120094.74922628618,FALSE,FALSE,0,0.1445,1,-0,não,0.16,1
30123628400,Daniel Jacket,42,PE,Nordeste,Comércio,91898.51,111197.2,492576.01,0,8246.97,1786.56,2782.36,12146.12,84838.37,149730.06027473844,FALSE,FALSE,0,0.1866,1,-0,não,0.18,0
50209882010,Kathrine Baros,39,SP,Sudeste,Indústria,200504.21,306771.44,1393504.26,3,20256.45,6826.14,11100.95,33119.5,333993.42,199329.2776114992,TRUE,FALSE,0,0.1439,2,6015.125,sim,0.3,0
43285367630,Waleeda al-Khatib,46,SP,Sudeste,Indústria,261692.98,392539.47,722272.62,1,31789.96,1059.91,10344.68,13390.33,229591.78,199329.2776114992,FALSE,FALSE,0,0.3623,2,-0,não,0.23,0
60119886382,Thaabita al-Harroun,58,RJ,Sudeste,Serviços,78288.92,98644.04,399273.49,1,9526.84,340.04,1296.82,9392.68,77509.44,120094.74922628618,FALSE,FALSE,0,0.1961,1,-0,não,0.17,0
30963776922,Alyssa Woo,42,RS,Sul,Indústria,82814.07,87782.91,341193.97,0,6734.13,33.76,2509.43,14621.72,50968.71,199329.2776114992,FALSE,FALSE,0,0.2427,1,-0,não,0.12,1
40860118021,Herem Montoya,27,RJ,Sudeste,Educação,91104.08,105680.73,456431.44,2,10242.11,98.76,1735.88,4708.4,111664.93,99922.08285578748,FALSE,FALSE,0,0.1996,2,-0,não,0.15,0
48046087529,Sha'Dae Murray,29,PE,Nordeste,Indústria,181618.28,163456.45,644744.89,1,13282.63,410.2,3704.18,12264.96,54426.55,199329.2776114992,FALSE,FALSE,0,0.2817,1,-0,não,0.09,3
49773722085,Kai Patel,42,RS,Sul,Agropecuária,142065.27,208835.95,1093902.58,4,17245.19,3987.61,2751.88,8821.11,249552.63,100261.125625,FALSE,FALSE,0,0.1299,3,-0,não,0.26,1
33378264750,Aqeela el-Salek,53,PR,Sul,Comércio,223942.43,351589.62,1101796.76,1,31929.34,34087.55,8381.39,86965.53,269828.96,149730.06027473844,FALSE,FALSE,1,0.2033,3,15675.974999999977,sim,0.67,0
60116013844,Sabiyya el-Mona,38,SP,Sudeste,Serviços,178908.19,212900.75,926744.42,0,17986.93,411.83,5020.16,17702.22,131464.63,120094.74922628618,FALSE,FALSE,0,0.1931,2,-0,não,0.16,0
60115531876,Isaac Ahasteen,55,MG,Sudeste,Indústria,211740.44,368428.37,1562644.45,1,30887.47,1935.13,7946.99,44665.48,274740.87,199329.2776114992,FALSE,FALSE,0,0.1355,3,50817.70999999996,sim,0.3,0
35280758085,Solomon Thomas,43,MG,Sudeste,Construção Civil,66586.79,81235.88,484751.83,1,7576.12,712.7,1915.97,18795.31,54701.28,99772.2331975,FALSE,FALSE,1,0.1374,1,-0,não,0.25,0
67590622367,Eduardo Gonzales,40,MG,Sudeste,Serviços,203893.17,318073.35,807416.95,1,27768.29,14078.34,5644.21,40899.21,194858.83,120094.74922628618,FALSE,FALSE,0,0.2525,1,12233.594999999972,sim,0.38,0
60113792269,Sammy Hall,35,SP,Sudeste,Educação,150764.56,183932.76,441740.16,1,12543.84,686.67,6050.64,8133.74,180590.61,99922.08285578748,TRUE,FALSE,1,0.3413,2,-0,não,0.25,0
52508513115,Sara Maxwell,43,SP,Sudeste,Construção Civil,65672.81,89315.02,445918.38,0,5853.88,435.58,2199.02,8559.76,57425.23,99772.2331975,FALSE,FALSE,0,0.1473,1,-0,não,0.2,0
40490144172,Christina Suppes,39,SP,Sudeste,Comércio,161440.75,201800.94,1452966.75,3,18009.2,926.63,7047.25,6830.05,95067.5,149730.06027473844,TRUE,FALSE,0,0.1111,3,-0,não,0.18,0
86996704425,Kayla Monson,48,RJ,Sudeste,Serviços,112318.06,120180.32,408837.74,2,10185.73,2668.26,2720.69,4621.13,93013.08,120094.74922628618,FALSE,FALSE,0,0.2747,1,-0,não,0.15,2
67620334994,Brianna Gerlach,32,SC,Sul,Indústria,263790.48,329738.1,888973.92,1,28645.34,1074.64,3335.75,265.36,211244.29,199329.2776114992,FALSE,FALSE,0,0.2967,1,-0,não,0.18,0
30889496727,Jenifer Mcwhorter,60,DF,Centro-Oeste,Indústria,300660.37,481056.59,1566440.53,5,40475.25,9803.86,15179.27,46217.07,413427.6,199329.2776114992,TRUE,FALSE,0,0.1919,2,30066.035000000033,sim,0.35,0
31124057065,David Fulton,45,SP,Sudeste,Serviços,55883.34,77677.84,197827.02,0,5687.94,742.24,2405.53,13187.08,61809.87,120094.74922628618,TRUE,FALSE,0,0.2825,2,-0,não,0.21,1
44213442599,Morgan Whittaker,48,MG,Sudeste,Transporte,91890.42,115781.93,236158.38,1,9450.95,101.93,1896.1,6377.34,63423.91,100658.27340820312,FALSE,FALSE,1,0.3891,1,-0,não,0.25,0
52564407175,Brenda Gomez,46,SP,Sudeste,Saúde,72194.02,84467,353750.7,0,7925.72,47.2,1611.39,16023.38,60438.64,98524.38325734549,FALSE,FALSE,0,0.2041,1,-0,não,0.15,1
46697885139,Fernando Camelin,42,SP,Sudeste,Comércio,240233.81,269061.87,1402965.45,0,22883.97,69.36,584.58,10528.89,231328.8,149730.06027473844,FALSE,FALSE,1,0.1712,3,-0,não,0.22,0
31129301935,Shaimaaa al-Morad,56,SC,Sul,Serviços,66779.67,90820.35,355267.84,1,8408.78,288.39,2679.84,14118.44,51238.96,120094.74922628618,TRUE,FALSE,1,0.188,1,-0,não,0.27,0
46069466098,Linh Temby,38,SC,Sul,Agropecuária,154175.97,121799.02,212762.84,0,10189.6,1671.17,3051.96,12055.69,91994.45,100261.125625,FALSE,FALSE,3,0.7246,1,-0,não,0.32,0
40154610757,Kelly Lorenzo,54,RS,Sul,Indústria,215920.01,345472.02,1191878.46,2,31480.82,2890.77,5451.47,72382.38,259216.91,199329.2776114992,FALSE,FALSE,2,0.1812,2,21592.005000000005,sim,0.44,1
34041230792,Marjaana al-Agha,48,MG,Sudeste,Comércio,80032.23,100840.61,410565.34,0,10033.12,319.62,2803.23,14458.51,39853.5,149730.06027473844,FALSE,FALSE,1,0.1949,1,-0,não,0.25,2
30201825759,Louis Medina,58,GO,Centro-Oeste,Serviços,130828.94,183160.52,194935.12,0,15729.6,857.86,4556.83,9528.48,100841.94,120094.74922628618,FALSE,FALSE,0,0.6711,1,-0,não,0.21,1
46865554014,Austin Van,26,GO,Centro-Oeste,Construção Civil,95333,108679.62,348918.78,1,8383.53,121.96,3763.73,14976.72,81203.42,99772.2331975,FALSE,FALSE,1,0.2732,1,-0,não,0.22,2
60113951099,Randal Winton-Mccoy,36,RS,Sul,Serviços,118944.36,193879.31,888514.37,2,15242.5,5384.46,5319.79,69429.2,151130.85,120094.74922628618,TRUE,FALSE,1,0.1339,3,15462.76999999999,sim,0.39,0
33379399457,William Johncox,31,PR,Sul,Indústria,354153.32,527688.45,3134256.88,1,47645.34,519.46,11298.46,6266.67,414784.19,199329.2776114992,FALSE,FALSE,0,0.113,3,-0,não,0.23,0
30882706033,Mikaela Lujan,46,RJ,Sudeste,Indústria,182638.88,173506.94,593576.36,1,12922,569.39,7890.66,21431.1,112901.32,199329.2776114992,TRUE,FALSE,0,0.3077,1,-0,não,0.1,0
31121509399,Nazmiyya el-Kassem,49,SC,Sul,Educação,100436.64,145633.13,289257.52,0,12341.65,779.39,2962.58,5178.76,122137.38,99922.08285578748,FALSE,FALSE,1,0.3472,1,-0,não,0.3,0
18002992356,Tiana Watkins,62,PE,Nordeste,Transporte,125287.15,144080.22,586343.86,1,14670.25,1002.49,4450.86,11164.82,67431.81,100658.27340820312,FALSE,FALSE,0,0.2137,1,-0,não,0.15,0
42999398205,Fikriyya al-Can,39,MG,Sudeste,Indústria,245861.33,282740.53,1605474.48,1,20756.14,10.18,10307.5,13924.75,172678.12,199329.2776114992,TRUE,FALSE,0,0.15310000000000001,2,-0,não,0.14,0
31587624152,Clifton Alderete,45,MG,Sudeste,Indústria,89024.16,116621.65,496754.81,1,9515.58,2253.29,1080.12,3293.65,86910.28,199329.2776114992,FALSE,FALSE,0,0.1792,1,-0,não,0.2,1
41837276634,Allison Freeman,48,SP,Sudeste,Construção Civil,64410.43,92751.02,275676.64,0,8474.11,52.66,2775.66,7316.01,63771.65,99772.2331975,TRUE,FALSE,2,0.2336,1,-0,não,0.37,0
35289509868,Kinsey Huff,44,SP,Sudeste,Indústria,283533.04,371428.28,2571644.67,0,25325.24,74.71,14982.18,1865.41,361458.91,199329.2776114992,TRUE,FALSE,1,0.1103,2,-0,não,0.26,2
40677411959,Jordan Cardenas,39,RJ,Sudeste,Transporte,131828.33,162148.85,380983.87,0,12098.53,163.47,2044.56,14598.57,76194.62,100658.27340820312,FALSE,FALSE,0,0.346,1,-0,não,0.16,1
41960818984,Jennifer Cochren,49,PR,Sul,Indústria,117028.7,156818.46,674085.31,2,11769.91,577.76,1495.96,14930.99,113580.69,199329.2776114992,FALSE,FALSE,0,0.1736,1,-0,não,0.19,0
18009600323,Veronica Medina,46,DF,Centro-Oeste,Agropecuária,94568.3,154146.33,454873.52,4,12272.87,9096.34,3001.96,28202.54,105970.45,100261.125625,FALSE,FALSE,0,0.2079,1,12293.879999999976,sim,0.35,1
30234456857,Jaci Fendrick,44,SP,Sudeste,Comércio,181137.04,268082.82,1119426.91,1,20694.44,1978.45,5436.11,11211.52,185215.04,149730.06027473844,FALSE,FALSE,0,0.1618,3,-0,não,0.24,0
63900633336,Destinee Munoz-Soto,36,SP,Sudeste,Serviços,86053.26,117892.97,499108.91,2,10232.88,2041.17,2564.03,866.64,79670.96,120094.74922628618,FALSE,FALSE,1,0.1724,2,-0,não,0.29,1
48996036038,Umar al-Mustafa,56,SP,Sudeste,Serviços,106225.86,108350.38,435526.03,1,9775,1302.03,2167.98,19288.54,101695.78,120094.74922628618,FALSE,FALSE,0,0.2439,1,-0,não,0.13,0
63045829048,Andres Ellerman,64,SP,Sudeste,Indústria,97306.26,146932.45,752177.39,2,14451.13,1002.13,3381.9,8985.61,142072.55,199329.2776114992,FALSE,FALSE,0,0.1294,1,973.0600000000268,sim,0.24,0
43232138068,Latika Waldroup,42,SC,Sul,Construção Civil,56518.16,80255.79,151468.67,1,7315.85,181.72,1278.04,9219.68,60971.78,99772.2331975,FALSE,FALSE,1,0.3731,1,-0,não,0.29,1
60115759546,Jonathan Mackey,48,RJ,Sudeste,Serviços,146372.12,210775.85,1011431.35,0,18052.73,3035.31,6621.4,8940.94,277149.2,120094.74922628618,TRUE,FALSE,1,0.1447,2,-0,não,0.32,0
51044325392,Mufeed al-Hafeez,46,DF,Centro-Oeste,Comércio,123814.23,162196.64,533639.33,3,14770.18,214.19,3535.65,14141.53,131779.47,149730.06027473844,FALSE,FALSE,1,0.232,2,-0,não,0.26,0
86995249136,Alicia Urbina,40,RJ,Sudeste,Serviços,156191.11,207734.18,417030.26,0,17240.99,269.39,4173.39,16754.27,157161.68,120094.74922628618,FALSE,FALSE,0,0.3745,1,-0,não,0.19,1
30508871531,Alex Torres,40,RJ,Sudeste,Serviços,147403.45,204890.8,843147.73,3,19921.37,810.37,3327.41,21673.13,199994.42,120094.74922628618,FALSE,FALSE,0,0.1748,2,-0,não,0.21,0
40342797000,Zakiyya el-Gad,32,MG,Sudeste,Financeiro,419287,444444.22,1937105.94,0,38111.04,182.73,13140.16,10986.25,318486.9,295744.6433800561,FALSE,FALSE,1,0.2165,3,-0,não,0.2,1
50181019590,Anddi Nava,48,GO,Centro-Oeste,Indústria,130073.09,128772.36,379813.42,1,10449.11,154.81,2330.19,20068,92197.29,199329.2776114992,FALSE,FALSE,1,0.3425,1,-0,não,0.19,0
31586161246,Ashley Molina,45,SP,Sudeste,Serviços,65909.23,88318.37,429069.09,1,7714.98,3613.76,2319.36,6811.54,54959.44,120094.74922628618,FALSE,FALSE,0,0.1536,2,-0,não,0.22,1
50207309265,Anthony Molinar,56,MG,Sudeste,Construção Civil,104687.01,155983.64,660575.03,0,14704.94,1912.07,2551.59,4873.77,111659.07,99772.2331975,FALSE,FALSE,0,0.1585,1,-0,não,0.24,0
60113928858,Angelica Melara,56,MG,Sudeste,Serviços,120151.52,186234.86,818231.85,1,17059.52,7770.96,3773.89,30951.41,141192.8,120094.74922628618,FALSE,FALSE,0,0.1468,1,6007.579999999987,sim,0.32,1
60115486379,Wadell Gishu,44,SP,Sudeste,Serviços,50514.57,71730.69,171749.54,1,6109.38,453.06,1846.37,23017.84,58330.89,120094.74922628618,FALSE,FALSE,1,0.2941,1,-0,não,0.29,1
60119510855,Nameera al-Bangura,46,MG,Sudeste,Construção Civil,94553.37,138047.92,352684.07,0,12528.3,519.49,1571.64,5008.23,112480.71,99772.2331975,FALSE,FALSE,0,0.2681,2,-0,não,0.22,1
33378901588,Brianna Smith,37,DF,Centro-Oeste,Educação,120053.1,158470.09,459803.37,2,12393.45,2363.98,3812.16,17567.73,170503.76,99922.08285578748,FALSE,FALSE,0,0.2611,1,-0,não,0.21,0
44369140571,Saleem al-Majeed,40,SP,Sudeste,Comércio,157864.86,238375.94,836683.76,3,20197.47,7382.02,8593.23,73195.75,182101.22,149730.06027473844,TRUE,FALSE,0,0.1887,3,1578.6500000000233,sim,0.3,0
54890028005,Aslam al-Suleiman,55,BA,Nordeste,Serviços,113587.67,160158.61,633819.2,3,13358.72,836.98,5462.92,8244.99,143959.02,120094.74922628618,TRUE,FALSE,0,0.1792,1,-0,não,0.21,0
86994947962,Majuma Bland,46,RJ,Sudeste,Serviços,117847.3,176770.95,114311.88,1,13691.84,1939.05,1854.32,7995.34,102790.53,120094.74922628618,FALSE,FALSE,0,1.0309,1,-0,não,0.24,1
31123171282,Simone Nelson,47,SP,Sudeste,Comércio,89479.6,106480.72,673781.39,0,9301.6,701.32,2795.31,11896.59,81206.99,149730.06027473844,FALSE,FALSE,0,0.1328,1,-0,não,0.16,1
48951937417,Andrew Pham,48,SP,Sudeste,Comércio,151868.35,226283.84,889948.53,2,19115.07,523.68,6372.78,1418.94,237625.59,149730.06027473844,TRUE,FALSE,1,0.1706,1,-0,não,0.31,0
49453588126,Orquidea Rodas Lezama,49,GO,Centro-Oeste,Agropecuária,96628.59,141077.74,536288.67,2,12824.76,415.43,2966.83,18163.72,144859.38,100261.125625,FALSE,FALSE,0,0.1802,2,-0,não,0.22,0
30965351495,Elizabeth Mondragon,42,SC,Sul,Serviços,31107.79,46350.61,103588.94,1,3958.47,480.93,1368.39,12217.73,51826.52,120094.74922628618,TRUE,FALSE,0,0.3003,1,-0,não,0.23,0
60111725013,Basheer al-Khan,40,GO,Centro-Oeste,Comércio,156543.91,192549.01,1042582.44,0,16393.59,4975.98,5172.73,12181.16,216790.22,149730.06027473844,FALSE,FALSE,0,0.1502,3,-0,não,0.21,0
37221102181,Marjaana el-Zaher,50,MG,Sudeste,Educação,92510.66,89735.34,459777.98,1,7422.56,256.58,1888.64,8637.04,37395.54,99922.08285578748,FALSE,FALSE,1,0.2012,1,-0,não,0.19,0
50185408832,Genesis Perkins,51,SP,Sudeste,Educação,9463.86,14668.98,35584.11,0,1145.58,16011.63,402.38,37044.74,19189.59,99922.08285578748,TRUE,FALSE,0,0.266,1,473.1899999999987,sim,0.4,2
37236680072,Alan Aragon-Hipszky,55,RJ,Sudeste,Financeiro,545160.64,534257.43,4006930.7,3,43883.69,543.17,9796.73,804.22,529508.67,295744.6433800561,FALSE,FALSE,0,0.1361,2,-0,não,0.11,0
30350977440,Mikkel Saines,39,SP,Sudeste,Indústria,216036.54,241960.92,855504.7,0,18007.88,875.94,7957.6,9209.65,221329.86,199329.2776114992,FALSE,FALSE,1,0.2525,2,-0,não,0.23,1
44919519365,Haashid al-Niazi,50,RJ,Sudeste,Indústria,106204.83,147624.71,592622.95,1,13406.64,4372.12,3598.86,5548.88,144013.66,199329.2776114992,FALSE,FALSE,0,0.1792,1,-0,não,0.24,1
31122668204,Aubrey Angelo,37,MG,Sudeste,Saúde,88373.33,118420.26,519635.18,0,9065.94,876.18,1854,6706.93,106709.67,98524.38325734549,FALSE,FALSE,0,0.1701,2,-0,não,0.2,0
60117131524,Micah Smith-Trent,55,MG,Sudeste,Agropecuária,112130.48,115494.39,601019.37,0,8224.52,941.93,1212.42,7026.25,140956.13,100261.125625,FALSE,FALSE,0,0.1866,2,-0,não,0.13,1
30966128539,Tayler Snedden,59,SC,Sul,Comércio,134504.2,193686.05,636204.87,1,16979.4,1383.18,5122.33,5901.94,123383.2,149730.06027473844,FALSE,FALSE,0,0.2114,1,-0,não,0.22,2
34583457173,Thu Anh Watson,36,SP,Sudeste,Serviços,150250.35,199832.97,955592.23,0,16286.41,795.11,5188.96,12926.94,182474.97,120094.74922628618,FALSE,FALSE,0,0.1572,1,-0,não,0.19,0
86993551437,Rylee Smith,41,RJ,Sudeste,Serviços,71938.92,95678.76,410051.84,1,7602.06,818.78,2351.56,21691.66,87232.76,120094.74922628618,FALSE,FALSE,1,0.1754,1,-0,não,0.27,0
37761742974,Alyssa Watson,70,RJ,Sudeste,Transporte,117786.06,213192.77,471144.24,2,16450.52,14498.88,4700.57,36071.05,236884.68,100658.27340820312,FALSE,FALSE,0,0.25,1,36513.67999999999,sim,0.44,2
67633769060,Dhaafir al-Amber,49,SP,Sudeste,Comércio,189652.83,256031.32,758611.32,0,16823.93,2920.7,7891.79,15929.14,300263.94,149730.06027473844,TRUE,FALSE,0,0.25,2,-0,não,0.22,0
34333048327,Aabdeen el-Salahuddin,51,BA,Nordeste,Comércio,92263.88,117175.13,546202.17,0,10092.82,720.35,3866.22,12205.15,67627.67,149730.06027473844,TRUE,FALSE,0,0.1689,1,-0,não,0.18,0
67631533179,Henry Lee,43,SP,Sudeste,Financeiro,339939.07,407926.88,1706494.13,2,29462.01,3149.98,13509.47,3866.15,246121.64,295744.6433800561,FALSE,FALSE,0,0.1992,3,-0,não,0.19,0
45016372608,David Heidrich,57,GO,Centro-Oeste,Indústria,82287.27,85578.76,642663.58,0,6167.75,1481.43,2583.5,5249.82,88595.06,199329.2776114992,FALSE,FALSE,0,0.128,2,-0,não,0.13,0
60110096578,Carly Villezcas,44,RS,Sul,Comércio,75528.12,90633.74,577034.84,0,6376.02,481.99,1782.56,11795.14,79176.79,149730.06027473844,FALSE,FALSE,0,0.1309,1,-0,não,0.16,0
45174116356,Shyanne Torrey,44,SP,Sudeste,Saúde,51672.87,67691.46,217026.05,2,5506.67,2421.08,1255.2,8856.7,44265.7,98524.38325734549,FALSE,FALSE,0,0.2381,1,-0,não,0.21,0
52065584420,The Utu,52,RS,Sul,Agropecuária,105578.38,117192,594406.28,1,9325.49,1032.74,2047.66,7406.17,94470.1,100261.125625,FALSE,FALSE,0,0.1776,2,-0,não,0.15,1
